Date,Open,High,Low,Close,Volume
2015-05-29,4532.15,4539.57,4499.65,4508.25,2024170000
2015-06-01,4530.03,4535.43,4488.17,4521.85,1902120000
2015-06-02,4503.76,4531.08,4486.19,4508.89,1729750000
2015-06-03,4531.04,4539.35,4512.44,4519.86,1852680000
2015-06-04,4501.73,4526.21,4475.05,4487.03,1813960000
2015-06-05,4483.43,4493.43,4452.32,4477.19,1842890000
2015-06-08,4476.69,4477.83,4423.80,4431.51,1712210000
2015-06-09,4421.02,4441.62,4392.45,4427.61,1754340000
2015-06-10,4440.54,4497.51,4435.29,4485.46,1792980000
2015-06-11,4498.49,4511.32,4483.84,4488.47,1623950000
2015-06-12,4467.38,4476.21,4449.21,4453.79,1428900000
2015-06-15,4416.14,4437.97,4396.13,4432.92,1790280000
2015-06-16,4428.30,4463.20,4426.19,4455.90,1654820000
2015-06-17,4465.17,4482.27,4441.34,4468.98,1712820000
2015-06-18,4483.61,4540.69,4483.61,4531.85,1877920000
2015-06-19,4538.71,4539.49,4511.21,4513.42,2468310000
2015-06-22,4541.85,4557.98,4534.76,4544.04,1619970000
2015-06-23,4549.52,4551.77,4529.99,4548.74,1613540000
2015-06-24,4542.07,4561.64,4523.90,4524.60,1628800000
2015-06-25,4540.40,4546.15,4508.66,4514.01,1614760000
2015-06-26,4514.37,4523.97,4469.23,4484.28,3843810000
2015-06-29,4433.11,4460.08,4377.23,4379.87,2025580000
2015-06-30,4414.86,4420.50,4381.94,4396.76,2034430000
2015-07-01,4433.79,4445.90,4409.42,4429.23,1814560000
2015-07-02,4440.17,4445.83,4417.48,4433.39,1490810000
2015-07-06,4394.44,4444.41,4394.44,4418.66,1741500000
2015-07-07,4422.75,4434.91,4344.15,4429.06,2132080000
2015-07-08,4392.51,4403.13,4346.42,4351.58,1931520000
2015-07-09,4410.27,4414.43,4351.51,4352.03,1861600000
2015-07-10,4405.99,4434.11,4394.01,4420.15,1590230000
2015-07-13,4457.76,4498.74,4456.54,4494.47,1694140000
2015-07-14,4503.20,4537.21,4500.66,4523.47,1682660000
2015-07-15,4531.32,4547.18,4517.40,4528.36,1691350000
2015-07-16,4567.06,4595.02,4558.32,4594.90,1823530000
2015-07-17,4635.48,4661.60,4624.68,4661.60,1854450000
2015-07-20,4670.23,4694.13,4657.98,4679.68,1814180000
2015-07-21,4679.54,4686.36,4661.76,4674.41,1774570000
2015-07-22,4604.97,4643.83,4604.53,4623.24,2035730000
2015-07-23,4627.56,4641.58,4592.49,4602.83,2003310000
2015-07-24,4630.95,4632.06,4552.40,4557.37,2004380000
2015-07-27,4530.37,4551.99,4511.92,4519.09,1935470000
2015-07-28,4539.47,4568.79,4506.19,4560.23,2025110000
2015-07-29,4570.50,4586.78,4552.76,4581.60,1898100000
2015-07-30,4570.77,4606.65,4540.98,4598.59,1908480000
2015-07-31,4616.48,4616.48,4584.22,4588.91,1926360000
2015-08-03,4595.26,4607.52,4549.60,4580.46,1790080000
2015-08-04,4573.25,4584.45,4551.90,4567.47,1819700000
2015-08-05,4592.81,4634.70,4590.19,4602.24,2041490000
2015-08-06,4608.69,4612.62,4508.30,4528.51,2290950000
2015-08-07,4519.36,4532.46,4485.50,4520.08,2008360000
2015-08-10,4558.68,4583.63,4554.63,4573.11,1784930000
2015-08-11,4548.75,4567.69,4491.06,4513.99,1912340000
2015-08-12,4475.91,4539.18,4436.54,4528.19,2089460000
2015-08-13,4536.96,4556.14,4514.45,4519.32,1632340000
2015-08-14,4512.88,4536.20,4503.83,4530.74,1487630000
2015-08-17,4516.88,4568.59,4507.98,4566.37,1510790000
2015-08-18,4556.23,4562.15,4536.05,4542.07,1501540000
2015-08-19,4525.32,4550.67,4486.11,4510.90,1785420000
2015-08-20,4467.79,4484.36,4385.13,4385.13,2087000000
2015-08-21,4313.19,4361.32,4197.27,4197.27,2768540000
2015-08-24,3847.12,4199.79,3787.23,4038.60,3498840000
2015-08-25,4187.28,4207.38,4015.91,4016.32,2612800000
2015-08-26,4141.24,4227.86,4052.54,4219.60,2631660000
2015-08-27,4281.63,4328.99,4231.14,4324.82,2358880000
2015-08-28,4307.05,4340.70,4295.56,4329.12,1936540000
2015-08-31,4299.88,4324.74,4262.09,4274.58,1839010000
2015-09-01,4177.94,4229.31,4121.83,4142.63,2253750000
2015-09-02,4207.68,4256.23,4166.08,4256.23,1929080000
2015-09-03,4267.34,4300.30,4222.38,4234.65,1803320000
2015-09-04,4175.62,4210.81,4160.43,4184.72,1574720000
2015-09-08,4267.40,4306.50,4247.14,4303.53,1765600000
2015-09-09,4346.36,4352.96,4242.47,4253.45,1963750000
2015-09-10,4248.48,4326.77,4243.69,4296.30,1845770000
2015-09-11,4273.62,4323.23,4268.10,4323.23,1686190000
2015-09-14,4334.86,4334.94,4293.77,4308.76,1467740000
2015-09-15,4322.41,4373.19,4303.89,4360.28,1587460000
2015-09-16,4357.36,4388.32,4346.47,4383.67,1666380000
2015-09-17,4378.99,4450.66,4368.80,4384.96,1891510000
2015-09-18,4325.29,4374.92,4317.09,4323.86,3272150000
2015-09-21,4343.77,4372.42,4299.94,4336.13,2021530000
2015-09-22,4273.30,4286.60,4233.90,4274.10,2042880000
2015-09-23,4280.01,4294.73,4255.06,4273.53,1606330000
2015-09-24,4239.85,4275.64,4198.11,4261.10,1995820000
2015-09-25,4305.39,4308.66,4198.96,4224.74,2050530000
2015-09-28,4206.68,4207.02,4092.29,4103.47,2387610000
2015-09-29,4110.26,4155.31,4053.12,4083.37,2293450000
2015-09-30,4137.18,4181.06,4125.20,4181.06,2398350000
2015-10-01,4185.28,4194.18,4128.34,4192.96,2133990000
2015-10-02,4136.96,4267.45,4124.55,4267.45,2183320000
2015-10-05,4296.54,4339.23,4290.25,4331.43,2005320000
2015-10-06,4315.32,4332.03,4273.70,4306.70,2085020000
2015-10-07,4331.87,4342.59,4279.21,4333.46,2149890000
2015-10-08,4316.18,4358.09,4275.59,4350.15,1984230000
2015-10-09,4355.24,4378.26,4341.51,4370.01,1804260000
2015-10-12,4378.64,4389.77,4363.96,4382.56,1343820000
2015-10-13,4354.06,4399.93,4349.18,4352.94,1565060000
2015-10-14,4356.82,4373.71,4328.96,4346.92,1902460000
2015-10-15,4361.98,4418.25,4357.22,4418.22,1942900000
2015-10-16,4419.95,4438.75,4405.88,4438.62,1855290000
2015-10-19,4428.06,4464.78,4420.80,4462.07,1619920000
2015-10-20,4454.62,4463.11,4424.34,4438.18,1711700000
2015-10-21,4462.22,4464.73,4409.90,4413.52,1895390000
2015-10-22,4451.32,4504.70,4438.60,4503.22,2156040000
2015-10-23,4623.72,4645.96,4598.74,4624.09,2178270000
2015-10-26,4621.14,4638.75,4606.66,4630.85,1758690000
2015-10-27,4617.60,4645.94,4617.44,4639.23,1986840000
2015-10-28,4649.10,4678.58,4609.93,4678.58,2141130000
2015-10-29,4657.78,4678.20,4653.00,4670.76,1928310000
2015-10-30,4676.30,4681.23,4648.83,4648.83,2016390000
2015-11-02,4658.79,4707.77,4652.45,4703.92,1888180000
2015-11-03,4692.03,4735.31,4685.98,4719.05,2028630000
2015-11-04,4729.07,4737.12,4698.84,4717.55,2096110000
2015-11-05,4718.51,4731.56,4678.79,4702.90,2054490000
2015-11-06,4695.88,4710.47,4665.41,4707.23,2066430000
2015-11-09,4687.35,4694.27,4627.12,4655.52,1850770000
2015-11-10,4628.83,4647.32,4616.71,4641.73,1906120000
2015-11-11,4657.19,4677.78,4631.06,4636.94,1672340000
2015-11-12,4617.78,4639.26,4588.08,4588.93,1820930000
2015-11-13,4566.12,4575.80,4499.15,4502.14,2001050000
2015-11-16,4494.56,4566.03,4486.09,4565.47,1819190000
2015-11-17,4571.55,4598.27,4554.89,4565.82,1861710000
2015-11-18,4586.24,4657.63,4580.72,4653.44,2017390000
2015-11-19,4657.61,4678.02,4648.94,4655.35,1794110000
2015-11-20,4680.51,4691.59,4674.61,4686.36,1766630000
2015-11-23,4689.98,4706.62,4655.60,4674.79,1668280000
2015-11-24,4645.52,4682.13,4621.63,4669.41,1956920000
2015-11-25,4674.23,4683.55,4666.24,4672.88,1539300000
2015-11-27,4680.44,4689.58,4665.92,4680.47,781730000
2015-11-30,4692.57,4695.06,4654.53,4664.51,2223880000
2015-12-01,4685.74,4716.16,4682.40,4716.16,2035570000
2015-12-02,4720.27,4739.75,4680.06,4686.22,2060340000
2015-12-03,4704.20,4705.78,4579.91,4606.75,2088100000
2015-12-04,4621.48,4722.39,4612.11,4716.12,1897490000
2015-12-07,4718.55,4720.82,4671.87,4693.62,1952690000
2015-12-08,4646.43,4708.47,4643.65,4694.77,1871450000
2015-12-09,4674.80,4698.25,4595.01,4622.14,2003450000
2015-12-10,4627.77,4674.00,4619.98,4643.05,1746520000
2015-12-11,4583.08,4600.91,4534.05,4537.56,2084950000
2015-12-14,4535.56,4571.57,4478.25,4570.16,2196060000
2015-12-15,4607.20,4636.77,4592.72,4597.33,2054710000
2015-12-16,4633.85,4673.54,4582.87,4664.56,2016610000
2015-12-17,4680.63,4681.13,4597.65,4598.14,1897220000
2015-12-18,4578.69,4593.40,4513.23,4514.83,3765210000
2015-12-21,4547.92,4560.71,4519.82,4560.55,1673400000
2015-12-22,4580.61,4596.08,4560.54,4589.26,1556670000
2015-12-23,4612.16,4626.17,4605.36,4624.59,1591490000
2015-12-24,4626.32,4635.59,4620.80,4622.77,706880000
2015-12-28,4610.41,4621.68,4580.13,4621.35,1310650000
2015-12-29,4645.08,4702.74,4644.32,4691.08,1383470000
2015-12-30,4687.16,4688.66,4651.73,4652.01,1247530000
2015-12-31,4634.16,4642.55,4592.88,4593.27,1437480000
2016-01-04,4485.06,4497.86,4439.13,4497.86,2218420000
2016-01-05,4512.04,4522.12,4466.05,4484.18,1927380000
2016-01-06,4409.78,4467.55,4409.49,4443.99,2168620000
2016-01-07,4349.14,4403.61,4303.66,4305.72,2552590000
2016-01-08,4336.12,4362.46,4264.81,4270.78,2288750000
2016-01-11,4300.97,4311.14,4217.63,4283.55,2391110000
2016-01-12,4322.77,4353.19,4273.02,4333.72,2147470000
2016-01-13,4352.64,4359.50,4177.30,4183.12,2533200000
2016-01-14,4201.23,4308.25,4133.32,4272.97,2565560000
2016-01-15,4123.87,4184.69,4085.79,4141.08,2818630000
2016-01-19,4199.56,4202.04,4101.05,4147.07,2394550000
2016-01-20,4078.23,4178.64,3992.91,4136.28,3204130000
2016-01-21,4146.45,4200.36,4099.30,4142.60,2447750000
2016-01-22,4226.44,4260.55,4209.24,4259.77,2153340000
2016-01-25,4245.47,4268.11,4193.32,4196.53,2028880000
2016-01-26,4211.92,4250.97,4177.85,4233.85,1981180000
2016-01-27,4214.94,4226.09,4111.93,4128.86,2115710000
2016-01-28,4197.20,4197.48,4116.50,4186.06,2322310000
2016-01-29,4186.35,4279.17,4184.31,4279.17,2607550000
2016-02-01,4254.41,4301.63,4238.20,4286.56,1983340000
2016-02-02,4262.45,4265.04,4180.57,4193.10,2185180000
2016-02-03,4213.67,4218.16,4099.24,4171.97,2466190000
2016-02-04,4158.05,4200.99,4120.58,4167.77,2200930000
2016-02-05,4150.35,4152.73,4008.45,4024.47,2479280000
2016-02-08,3947.99,3979.09,3888.78,3960.67,2702070000
2016-02-09,3903.93,4008.06,3902.74,3947.80,2465790000
2016-02-10,3996.76,4045.48,3962.70,3966.28,2448380000
2016-02-11,3910.57,3988.71,3902.86,3962.22,2812330000
2016-02-12,3996.64,4022.12,3965.74,4019.19,1983190000
2016-02-16,4077.33,4104.33,4049.88,4104.33,2117920000
2016-02-17,4138.43,4204.62,4125.83,4199.10,2296440000
2016-02-18,4212.22,4212.58,4146.10,4151.49,1955870000
2016-02-19,4129.75,4175.08,4121.59,4164.09,1903770000
2016-02-22,4203.60,4235.12,4199.93,4231.27,1794020000
2016-02-23,4209.32,4217.99,4158.56,4162.54,1777750000
2016-02-24,4116.02,4205.98,4088.12,4200.66,1978180000
2016-02-25,4212.48,4241.25,4173.25,4241.06,1667840000
2016-02-26,4273.59,4275.83,4227.29,4235.62,1814920000
2016-02-29,4228.57,4263.31,4200.15,4201.12,2065260000
2016-03-01,4238.08,4333.61,4225.93,4333.61,2080150000
2016-03-02,4328.72,4335.43,4301.09,4334.39,1912510000
2016-03-03,4330.40,4331.49,4296.32,4325.86,1936290000
2016-03-04,4334.03,4356.34,4301.35,4329.00,2171230000
2016-03-07,4303.81,4330.28,4271.56,4303.33,2084390000
2016-03-08,4272.72,4308.84,4258.82,4265.51,1993060000
2016-03-09,4281.10,4293.23,4258.08,4293.23,1789550000
2016-03-10,4307.87,4335.33,4232.08,4286.97,1936470000
2016-03-11,4337.12,4361.83,4320.55,4361.83,1801790000
2016-03-14,4347.94,4378.35,4347.55,4367.33,1615100000
2016-03-15,4354.38,4371.29,4339.86,4367.08,1692420000
2016-03-16,4359.67,4416.11,4357.74,4404.20,1781060000
2016-03-17,4390.06,4413.08,4376.87,4400.26,1907190000
2016-03-18,4408.82,4420.88,4387.80,4410.83,2829040000
2016-03-21,4403.09,4430.44,4400.35,4426.98,1609230000
2016-03-22,4403.47,4450.76,4401.26,4437.62,1596200000
2016-03-23,4431.82,4434.76,4394.96,4402.56,1732630000
2016-03-24,4380.23,4405.99,4374.71,4405.53,1590990000
2016-03-28,4415.04,4417.57,4393.08,4398.07,1381000000
2016-03-29,4391.19,4471.77,4384.27,4467.72,1806490000
2016-03-30,4494.70,4518.18,4481.84,4490.88,1717820000
2016-03-31,4491.01,4504.24,4478.13,4483.66,1774270000
2016-04-01,4461.77,4534.32,4452.11,4532.08,1812250000
2016-04-04,4526.39,4533.43,4503.65,4511.70,1705730000
2016-04-05,4479.11,4494.71,4465.04,4470.75,1726010000
2016-04-06,4476.35,4544.59,4476.35,4543.78,1761770000
2016-04-07,4519.02,4525.69,4459.72,4475.29,1908940000
2016-04-08,4506.97,4515.91,4459.56,4474.93,1588830000
2016-04-11,4496.26,4516.10,4458.47,4458.71,1545540000
2016-04-12,4464.07,4503.89,4435.05,4496.04,1759280000
2016-04-13,4526.92,4560.11,4524.26,4554.72,1936450000
2016-04-14,4554.66,4569.73,4541.66,4554.63,1645810000
2016-04-15,4550.31,4558.92,4531.00,4543.16,1684790000
2016-04-18,4535.21,4570.58,4531.11,4569.31,1672260000
2016-04-19,4573.58,4574.38,4515.98,4537.09,1824250000
2016-04-20,4539.20,4562.34,4523.90,4540.44,1781340000
2016-04-21,4540.71,4558.67,4522.85,4540.80,1758190000
2016-04-22,4478.45,4502.39,4440.14,4474.19,2018930000
2016-04-25,4459.67,4474.77,4452.87,4474.13,1582270000
2016-04-26,4480.60,4490.06,4439.38,4452.97,1825020000
2016-04-27,4412.82,4426.28,4381.17,4416.63,1938780000
2016-04-28,4419.12,4447.20,4355.30,4363.99,2161400000
2016-04-29,4367.59,4372.97,4307.10,4341.30,2376460000
2016-05-02,4350.83,4386.98,4334.59,4381.30,1880460000
2016-05-03,4349.08,4368.76,4329.76,4341.39,1984340000
2016-05-04,4314.50,4328.22,4301.07,4312.01,1950800000
2016-05-05,4326.91,4333.12,4299.61,4309.48,1888350000
2016-05-06,4290.36,4330.24,4282.00,4330.17,1860800000
2016-05-09,4331.66,4361.87,4329.90,4341.23,1625100000
2016-05-10,4360.73,4404.09,4351.16,4402.04,1760120000
2016-05-11,4395.88,4407.93,4360.73,4361.03,1859110000
2016-05-12,4376.09,4377.86,4312.88,4342.81,1930450000
2016-05-13,4337.83,4364.24,4318.70,4326.53,1698030000
2016-05-16,4335.33,4395.70,4329.89,4380.48,1741510000
2016-05-17,4376.55,4385.06,4311.18,4322.56,1925230000
2016-05-18,4314.34,4360.91,4305.73,4338.23,1934100000
2016-05-19,4319.86,4331.58,4284.37,4315.58,1805890000
2016-05-20,4330.07,4379.98,4329.57,4362.90,1970520000
2016-05-23,4364.73,4382.40,4353.36,4355.10,1865110000
2016-05-24,4381.34,4449.21,4380.46,4444.30,1942280000
2016-05-25,4459.26,4488.52,4453.05,4476.43,1784420000
2016-05-26,4478.57,4494.03,4469.76,4487.96,1606250000
2016-05-27,4490.96,4512.54,4489.16,4512.54,1505020000
2016-05-31,4513.85,4526.84,4497.65,4523.89,2285350000
2016-06-01,4507.18,4530.39,4502.78,4520.07,1797090000
2016-06-02,4510.81,4531.35,4488.08,4531.35,1729050000
2016-06-03,4520.98,4523.36,4480.80,4509.79,1697840000
2016-06-06,4517.88,4536.55,4510.33,4523.63,1663840000
2016-06-07,4527.86,4532.30,4511.42,4513.09,1747760000
2016-06-08,4521.10,4529.09,4505.39,4520.63,1692640000
2016-06-09,4501.15,4518.50,4494.76,4512.69,1632340000
2016-06-10,4473.08,4480.48,4447.33,4461.05,1822200000
2016-06-13,4436.12,4461.27,4419.73,4422.76,1888300000
2016-06-14,4413.71,4439.73,4392.43,4424.91,1919710000
2016-06-15,4433.68,4439.61,4404.58,4409.51,1802200000
2016-06-16,4387.90,4428.27,4362.16,4424.23,1851770000
2016-06-17,4409.75,4409.75,4363.63,4374.38,2638220000
2016-06-20,4424.11,4444.06,4397.36,4400.16,1779560000
2016-06-21,4408.03,4422.67,4398.64,4413.40,1698080000
2016-06-22,4415.46,4442.02,4400.88,4404.73,1682220000
2016-06-23,4437.61,4467.48,4420.16,4467.48,1738570000
2016-06-24,4294.80,4373.15,4274.54,4285.70,4411040000
2016-06-27,4247.71,4249.00,4179.74,4201.05,2659650000
2016-06-28,4245.32,4291.43,4245.29,4290.47,2074090000
2016-06-29,4323.33,4373.96,4322.36,4364.74,2116550000
2016-06-30,4378.75,4417.96,4359.57,4417.70,2171180000
2016-07-01,4411.77,4453.86,4411.76,4437.45,1745130000
2016-07-05,4414.35,4418.04,4386.56,4410.75,1690340000
2016-07-06,4388.43,4447.23,4375.72,4444.70,1876090000
2016-07-07,4451.15,4468.31,4438.80,4459.58,1672770000
2016-07-08,4484.92,4529.72,4476.50,4528.36,1947260000
2016-07-11,4544.33,4569.97,4544.33,4554.71,1718450000
2016-07-12,4579.85,4588.24,4570.56,4577.61,1866280000
2016-07-13,4589.13,4589.95,4565.70,4565.77,1650820000
2016-07-14,4597.19,4604.76,4585.70,4596.49,1641170000
2016-07-15,4602.00,4607.18,4579.83,4589.83,1610300000
2016-07-18,4595.06,4627.57,4591.83,4619.68,1585570000
2016-07-19,4601.68,4617.47,4595.38,4603.28,1694740000
2016-07-20,4630.85,4665.67,4623.93,4657.20,1877330000
2016-07-21,4662.95,4669.53,4634.07,4647.02,1880310000
2016-07-22,4650.98,4670.54,4635.22,4666.07,1639000000
2016-07-25,4662.90,4667.09,4650.50,4665.93,1770620000
2016-07-26,4664.10,4687.90,4648.92,4672.11,2038060000
2016-07-27,4711.11,4716.07,4685.11,4702.88,2122250000
2016-07-28,4710.23,4725.78,4696.08,4721.41,1950910000
2016-07-29,4734.70,4743.25,4715.77,4730.23,2072640000
2016-08-01,4734.44,4767.24,4728.73,4756.04,1866590000
2016-08-02,4748.42,4752.29,4689.55,4719.21,2142010000
2016-08-03,4716.58,4734.33,4712.10,4734.33,1909470000
2016-08-04,4731.54,4749.09,4719.01,4743.81,1930000000
2016-08-05,4769.17,4799.86,4763.58,4791.21,2017720000
2016-08-08,4791.10,4794.14,4770.22,4784.74,1624450000
2016-08-09,4787.92,4811.02,4786.38,4795.75,1664320000
2016-08-10,4799.83,4799.88,4771.98,4783.39,1651240000
2016-08-11,4800.59,4813.36,4790.65,4803.31,1511670000
2016-08-12,4794.35,4807.53,4790.49,4807.08,1501620000
2016-08-15,4814.77,4837.67,4812.45,4827.12,1533170000
2016-08-16,4814.21,4814.96,4796.92,4797.19,1698390000
2016-08-17,4799.03,4807.05,4772.43,4805.45,1747890000
2016-08-18,4802.33,4814.54,4794.29,4808.68,1659080000
2016-08-19,4800.20,4816.00,4786.27,4806.14,1632740000
2016-08-22,4797.95,4817.36,4791.06,4808.56,1560210000
2016-08-23,4828.79,4836.45,4816.76,4818.48,1547050000
2016-08-24,4812.49,4821.30,4770.73,4783.49,1714780000
2016-08-25,4773.68,4792.47,4768.00,4775.43,1511890000
2016-08-26,4782.46,4815.58,4758.10,4783.69,1591060000
2016-08-29,4787.93,4804.42,4784.63,4791.09,1416640000
2016-08-30,4787.77,4797.62,4760.28,4775.99,1561020000
2016-08-31,4770.23,4775.19,4751.69,4771.05,1761770000
2016-09-01,4774.81,4787.94,4750.24,4783.94,1592520000
2016-09-02,4806.14,4816.70,4781.61,4798.74,1474200000
2016-09-06,4806.66,4829.51,4797.34,4829.51,1777940000
2016-09-07,4829.91,4839.59,4813.99,4831.86,1878460000
2016-09-08,4816.48,4816.48,4791.22,4804.00,1839790000
2016-09-09,4763.04,4773.77,4681.54,4681.54,2208690000
2016-09-12,4656.59,4772.45,4656.51,4764.65,2007610000
2016-09-13,4740.00,4756.20,4701.79,4722.85,2071460000
2016-09-14,4726.75,4770.39,4726.75,4746.06,1902680000
2016-09-15,4749.71,4826.02,4748.67,4819.90,1950940000
2016-09-16,4811.79,4821.85,4794.20,4818.05,3013860000
2016-09-19,4833.84,4843.76,4787.44,4796.07,1792650000
2016-09-20,4813.78,4824.21,4797.78,4805.22,1697530000
2016-09-21,4826.58,4858.57,4797.90,4853.75,2001890000
2016-09-22,4879.28,4895.50,4876.37,4891.36,1914550000
2016-09-23,4881.45,4882.42,4853.41,4858.91,1762700000
2016-09-26,4830.17,4837.34,4812.32,4817.17,1672190000
2016-09-27,4813.89,4868.38,4811.28,4866.71,1754700000
2016-09-28,4871.84,4877.30,4850.04,4875.27,1788240000
2016-09-29,4868.46,4875.52,4819.02,4838.30,1946150000
2016-09-30,4856.10,4889.23,4846.90,4875.70,2063260000
2016-10-03,4864.63,4872.14,4848.21,4866.63,1606460000
2016-10-04,4880.57,4891.50,4841.72,4859.47,1711810000
2016-10-05,4872.98,4891.35,4870.81,4877.75,1755640000
2016-10-06,4871.95,4883.97,4851.53,4873.92,1655480000
2016-10-07,4883.94,4884.70,4840.93,4864.52,1647330000
2016-10-10,4887.73,4904.72,4885.59,4893.77,1365600000
2016-10-11,4890.17,4890.17,4804.24,4821.91,1822980000
2016-10-12,4824.27,4836.55,4806.33,4819.64,1567930000
2016-10-13,4785.59,4816.33,4760.07,4803.10,1737720000
2016-10-14,4828.90,4845.99,4806.73,4808.48,1593610000
2016-10-17,4808.47,4814.88,4790.45,4796.17,1427060000
2016-10-18,4849.91,4860.68,4837.31,4839.72,1476970000
2016-10-19,4833.81,4845.07,4830.68,4836.61,1548910000
2016-10-20,4831.31,4842.32,4805.84,4832.71,1745270000
2016-10-21,4836.54,4853.61,4822.78,4851.86,1651490000
2016-10-24,4884.16,4911.59,4880.77,4909.97,1533370000
2016-10-25,4908.18,4911.76,4885.90,4891.45,1580830000
2016-10-26,4863.52,4886.32,4846.44,4860.59,1732300000
2016-10-27,4883.07,4885.83,4831.69,4836.45,1926820000
2016-10-28,4820.50,4848.55,4794.07,4805.59,1911810000
2016-10-31,4821.31,4823.92,4801.16,4801.27,1709060000
2016-11-01,4810.30,4811.02,4726.35,4766.94,1880920000
2016-11-02,4764.83,4773.65,4717.56,4726.91,2124990000
2016-11-03,4718.53,4732.20,4673.05,4679.10,2113730000
2016-11-04,4647.59,4697.94,4647.59,4660.46,2020130000
2016-11-07,4737.98,4777.06,4731.79,4773.73,1916620000
2016-11-08,4766.48,4824.97,4757.25,4804.92,1739440000
2016-11-09,4748.91,4832.95,4747.35,4825.18,2827570000
2016-11-10,4849.71,4855.79,4685.74,4747.03,2986760000
2016-11-11,4729.14,4759.83,4711.96,4751.95,2290080000
2016-11-14,4752.61,4753.27,4677.41,4702.04,2371900000
2016-11-15,4733.57,4778.65,4727.98,4764.47,2159180000
2016-11-16,4745.03,4794.57,4742.95,4792.27,2066130000
2016-11-17,4789.79,4826.75,4781.72,4826.59,2084710000
2016-11-18,4832.81,4840.81,4804.44,4808.04,1865770000
2016-11-21,4822.03,4862.23,4819.57,4859.00,1748170000
2016-11-22,4876.92,4884.63,4861.08,4873.84,1890410000
2016-11-23,4856.72,4859.67,4832.59,4853.86,1617700000
2016-11-25,4861.47,4870.90,4853.04,4870.02,768080000
2016-11-28,4861.73,4878.87,4852.71,4857.02,1630150000
2016-11-29,4859.85,4896.57,4848.89,4873.21,1791760000
2016-11-30,4876.30,4880.76,4810.81,4810.81,2056060000
2016-12-01,4806.77,4810.44,4723.57,4734.10,2269790000
2016-12-02,4734.38,4759.03,4721.41,4739.37,1851030000
2016-12-05,4762.34,4795.28,4743.53,4778.14,1800570000
2016-12-06,4786.06,4796.58,4769.39,4788.67,1977480000
2016-12-07,4778.86,4854.32,4765.44,4851.94,2125370000
2016-12-08,4849.75,4869.56,4843.04,4859.19,2236580000
2016-12-09,4878.54,4897.24,4877.18,4895.90,2042340000
2016-12-12,4878.04,4882.98,4854.27,4874.30,1931840000
2016-12-13,4893.65,4960.48,4890.15,4935.84,2094860000
2016-12-14,4943.64,4955.25,4910.76,4921.22,1976570000
2016-12-15,4925.65,4959.90,4919.81,4933.41,2101320000
2016-12-16,4945.04,4952.14,4904.38,4914.86,3281480000
2016-12-19,4919.16,4963.00,4911.75,4934.85,1688680000
2016-12-20,4948.34,4961.55,4944.32,4953.80,1679630000
2016-12-21,4952.07,4957.45,4938.24,4948.91,1496850000
2016-12-22,4948.36,4948.36,4917.33,4934.39,1585470000
2016-12-23,4927.53,4940.04,4922.95,4940.02,1144900000
2016-12-27,4948.92,4992.08,4947.59,4965.81,1219050000
2016-12-28,4976.42,4978.43,4922.09,4926.29,1326660000
2016-12-29,4923.93,4933.71,4903.28,4918.28,1266350000
2016-12-30,4925.36,4927.16,4853.93,4863.62,1551690000
2017-01-03,4900.85,4928.49,4884.52,4911.33,1887670000
2017-01-04,4920.79,4944.74,4919.80,4937.21,1885490000
2017-01-05,4936.35,4967.90,4935.34,4964.95,1799170000
2017-01-06,4973.87,5020.70,4957.82,5007.08,1711870000
2017-01-09,5013.82,5033.32,5009.45,5024.90,1887740000
2017-01-10,5027.50,5049.83,5016.19,5035.17,1798610000
2017-01-11,5033.88,5050.21,5012.65,5050.21,1960830000
2017-01-12,5029.28,5044.37,4995.07,5041.43,1805840000
2017-01-13,5047.56,5066.95,5045.92,5059.51,1611260000
2017-01-17,5043.07,5053.20,5029.61,5044.65,1759440000
2017-01-18,5050.26,5058.20,5039.18,5055.85,1686260000
2017-01-19,5061.10,5078.41,5041.21,5051.17,1809900000
2017-01-20,5070.15,5085.34,5050.02,5063.20,1750340000
2017-01-23,5055.97,5073.24,5035.49,5065.70,1652370000
2017-01-24,5079.61,5108.22,5068.37,5101.06,1808560000
2017-01-25,5132.87,5153.18,5129.00,5151.47,1964040000
2017-01-26,5164.12,5168.20,5148.85,5156.92,1837020000
2017-01-27,5169.49,5172.43,5150.18,5168.06,1669190000
2017-01-30,5146.41,5146.88,5098.34,5129.33,1782380000
2017-01-31,5107.47,5116.80,5086.33,5116.77,2047460000
2017-02-01,5157.83,5162.46,5128.90,5152.69,2239570000
2017-02-02,5141.27,5162.56,5128.76,5147.70,2077010000
2017-02-03,5153.61,5165.47,5147.58,5161.60,1792330000
2017-02-06,5154.18,5167.96,5148.06,5167.96,1736140000
2017-02-07,5178.85,5196.27,5174.34,5185.88,1922030000
2017-02-08,5176.50,5201.57,5168.98,5196.58,1947100000
2017-02-09,5200.17,5221.62,5196.07,5212.16,1948120000
2017-02-10,5219.81,5234.27,5212.84,5226.69,1867270000
2017-02-13,5242.49,5262.42,5241.00,5256.82,1843480000
2017-02-14,5251.36,5271.10,5238.69,5271.07,1952370000
2017-02-15,5266.12,5304.34,5264.44,5302.39,2094140000
2017-02-16,5306.38,5316.79,5287.54,5300.64,1945600000
2017-02-17,5295.49,5324.72,5291.70,5324.72,1879030000
2017-02-21,5334.57,5353.16,5330.47,5350.73,1940110000
